Date,Centre_5me,Commodity_5me,Price
21-07-2000,AGARTALA,Potato,7
24-07-2000,AGARTALA,Potato,7
25-07-2000,AGARTALA,Potato,7
26-07-2000,AGARTALA,Potato,7
27-07-2000,AGARTALA,Potato,7
28-07-2000,AGARTALA,Potato,7
31-07-2000,AGARTALA,Potato,7
1/8/2000,AGARTALA,Potato,7
2/8/2000,AGARTALA,Potato,7
3/8/2000,AGARTALA,Potato,7
4/8/2000,AGARTALA,Potato,7
7/8/2000,AGARTALA,Potato,7
8/8/2000,AGARTALA,Potato,7
9/8/2000,AGARTALA,Potato,7
10/8/2000,AGARTALA,Potato,8
11/8/2000,AGARTALA,Potato,8
14-08-2000,AGARTALA,Potato,8
16-08-2000,AGARTALA,Potato,8
17-08-2000,AGARTALA,Potato,8
18-08-2000,AGARTALA,Potato,8
21-08-2000,AGARTALA,Potato,9
22-08-2000,AGARTALA,Potato,9
24-08-2000,AGARTALA,Potato,9
25-08-2000,AGARTALA,Potato,9
28-08-2000,AGARTALA,Potato,8
29-08-2000,AGARTALA,Potato,8
30-08-2000,AGARTALA,Potato,8
31-08-2000,AGARTALA,Potato,8
1/9/2000,AGARTALA,Potato,8
4/9/2000,AGARTALA,Potato,8
5/9/2000,AGARTALA,Potato,8
6/9/2000,AGARTALA,Potato,8
7/9/2000,AGARTALA,Potato,8
8/9/2000,AGARTALA,Potato,8
11/9/2000,AGARTALA,Potato,8
12/9/2000,AGARTALA,Potato,8
13-09-2000,AGARTALA,Potato,8
14-09-2000,AGARTALA,Potato,8
15-09-2000,AGARTALA,Potato,8
18-09-2000,AGARTALA,Potato,9
19-09-2000,AGARTALA,Potato,9
20-09-2000,AGARTALA,Potato,9
21-09-2000,AGARTALA,Potato,9
22-09-2000,AGARTALA,Potato,9
25-09-2000,AGARTALA,Potato,9
26-09-2000,AGARTALA,Potato,9
27-09-2000,AGARTALA,Potato,9
28-09-2000,AGARTALA,Potato,8
29-09-2000,AGARTALA,Potato,8
3/10/2000,AGARTALA,Potato,8
4/10/2000,AGARTALA,Potato,8
5/10/2000,AGARTALA,Potato,8
6/10/2000,AGARTALA,Potato,8
9/10/2000,AGARTALA,Potato,8
10/10/2000,AGARTALA,Potato,8
11/10/2000,AGARTALA,Potato,8
12/10/2000,AGARTALA,Potato,8
13-10-2000,AGARTALA,Potato,9
16-10-2000,AGARTALA,Potato,10
17-10-2000,AGARTALA,Potato,10
18-10-2000,AGARTALA,Potato,8
19-10-2000,AGARTALA,Potato,8
20-10-2000,AGARTALA,Potato,8
23-10-2000,AGARTALA,Potato,8
24-10-2000,AGARTALA,Potato,8
25-10-2000,AGARTALA,Potato,8
27-10-2000,AGARTALA,Potato,8
30-10-2000,AGARTALA,Potato,8
31-10-2000,AGARTALA,Potato,8
1/11/2000,AGARTALA,Potato,8
2/11/2000,AGARTALA,Potato,10
3/11/2000,AGARTALA,Potato,10
6/11/2000,AGARTALA,Potato,10
7/11/2000,AGARTALA,Potato,10
8/11/2000,AGARTALA,Potato,10
9/11/2000,AGARTALA,Potato,10
10/11/2000,AGARTALA,Potato,10
13-11-2000,AGARTALA,Potato,10
14-11-2000,AGARTALA,Potato,10
15-11-2000,AGARTALA,Potato,10
16-11-2000,AGARTALA,Potato,9
17-11-2000,AGARTALA,Potato,9
20-11-2000,AGARTALA,Potato,9
21-11-2000,AGARTALA,Potato,10
22-11-2000,AGARTALA,Potato,10
23-11-2000,AGARTALA,Potato,10
24-11-2000,AGARTALA,Potato,10
27-11-2000,AGARTALA,Potato,9
28-11-2000,AGARTALA,Potato,8
29-11-2000,AGARTALA,Potato,8
30-11-2000,AGARTALA,Potato,8
1/12/2000,AGARTALA,Potato,8
4/12/2000,AGARTALA,Potato,8
5/12/2000,AGARTALA,Potato,8
6/12/2000,AGARTALA,Potato,8
7/12/2000,AGARTALA,Potato,8
8/12/2000,AGARTALA,Potato,8
11/12/2000,AGARTALA,Potato,8
12/12/2000,AGARTALA,Potato,8
13-12-2000,AGARTALA,Potato,5
14-12-2000,AGARTALA,Potato,5
15-12-2000,AGARTALA,Potato,5
18-12-2000,AGARTALA,Potato,5
19-12-2000,AGARTALA,Potato,5
20-12-2000,AGARTALA,Potato,5
21-12-2000,AGARTALA,Potato,5
22-12-2000,AGARTALA,Potato,5
26-12-2000,AGARTALA,Potato,5
27-12-2000,AGARTALA,Potato,5
29-12-2000,AGARTALA,Potato,5
1/1/2001,AGARTALA,Potato,5
2/1/2001,AGARTALA,Potato,5
3/1/2001,AGARTALA,Potato,5
4/1/2001,AGARTALA,Potato,5
5/1/2001,AGARTALA,Potato,5
8/1/2001,AGARTALA,Potato,5
9/1/2001,AGARTALA,Potato,5
10/1/2001,AGARTALA,Potato,5
11/1/2001,AGARTALA,Potato,5
12/1/2001,AGARTALA,Potato,5
15-01-2001,AGARTALA,Potato,5
16-01-2001,AGARTALA,Potato,5
17-01-2001,AGARTALA,Potato,5
18-01-2001,AGARTALA,Potato,5
19-01-2001,AGARTALA,Potato,5
22-01-2001,AGARTALA,Potato,5
23-01-2001,AGARTALA,Potato,5
24-01-2001,AGARTALA,Potato,5
25-01-2001,AGARTALA,Potato,5
29-01-2001,AGARTALA,Potato,5
30-01-2001,AGARTALA,Potato,5
31-01-2001,AGARTALA,Potato,5
1/2/2001,AGARTALA,Potato,5
2/2/2001,AGARTALA,Potato,5
5/2/2001,AGARTALA,Potato,5
6/2/2001,AGARTALA,Potato,5
7/2/2001,AGARTALA,Potato,5
8/2/2001,AGARTALA,Potato,5
9/2/2001,AGARTALA,Potato,5
12/2/2001,AGARTALA,Potato,5
13-02-2001,AGARTALA,Potato,5
14-02-2001,AGARTALA,Potato,5
15-02-2001,AGARTALA,Potato,5
16-02-2001,AGARTALA,Potato,5
19-02-2001,AGARTALA,Potato,5
20-02-2001,AGARTALA,Potato,5
22-02-2001,AGARTALA,Potato,5
23-02-2001,AGARTALA,Potato,5
26-02-2001,AGARTALA,Potato,5
27-02-2001,AGARTALA,Potato,4
28-02-2001,AGARTALA,Potato,4
1/3/2001,AGARTALA,Potato,4
2/3/2001,AGARTALA,Potato,4
5/3/2001,AGARTALA,Potato,4
7/3/2001,AGARTALA,Potato,4
8/3/2001,AGARTALA,Potato,4
9/3/2001,AGARTALA,Potato,4
12/3/2001,AGARTALA,Potato,4
13-03-2001,AGARTALA,Potato,4
14-03-2001,AGARTALA,Potato,4
15-03-2001,AGARTALA,Potato,4
16-03-2001,AGARTALA,Potato,4
19-03-2001,AGARTALA,Potato,4
20-03-2001,AGARTALA,Potato,4
21-03-2001,AGARTALA,Potato,4
22-03-2001,AGARTALA,Potato,4
23-03-2001,AGARTALA,Potato,5
26-03-2001,AGARTALA,Potato,5
27-03-2001,AGARTALA,Potato,5
28-03-2001,AGARTALA,Potato,5
29-03-2001,AGARTALA,Potato,5
30-03-2001,AGARTALA,Potato,6
3/4/2001,AGARTALA,Potato,6
4/4/2001,AGARTALA,Potato,6
9/4/2001,AGARTALA,Potato,6
10/4/2001,AGARTALA,Potato,5
11/4/2001,AGARTALA,Potato,5
12/4/2001,AGARTALA,Potato,5
16-04-2001,AGARTALA,Potato,5
17-04-2001,AGARTALA,Potato,5
18-04-2001,AGARTALA,Potato,5
19-04-2001,AGARTALA,Potato,5
20-04-2001,AGARTALA,Potato,5
23-04-2001,AGARTALA,Potato,5
24-04-2001,AGARTALA,Potato,6
25-04-2001,AGARTALA,Potato,6
26-04-2001,AGARTALA,Potato,6
27-04-2001,AGARTALA,Potato,6
30-04-2001,AGARTALA,Potato,6
1/5/2001,AGARTALA,Potato,7
2/5/2001,AGARTALA,Potato,7
3/5/2001,AGARTALA,Potato,7
4/5/2001,AGARTALA,Potato,7
8/5/2001,AGARTALA,Potato,7
9/5/2001,AGARTALA,Potato,7
10/5/2001,AGARTALA,Potato,7
11/5/2001,AGARTALA,Potato,7
14-05-2001,AGARTALA,Potato,7
15-05-2001,AGARTALA,Potato,7
16-05-2001,AGARTALA,Potato,7
17-05-2001,AGARTALA,Potato,7
18-05-2001,AGARTALA,Potato,7
21-05-2001,AGARTALA,Potato,7
22-05-2001,AGARTALA,Potato,8
23-05-2001,AGARTALA,Potato,8
24-05-2001,AGARTALA,Potato,8
25-05-2001,AGARTALA,Potato,8
28-05-2001,AGARTALA,Potato,8
29-05-2001,AGARTALA,Potato,8
30-05-2001,AGARTALA,Potato,8
31-05-2001,AGARTALA,Potato,8
1/6/2001,AGARTALA,Potato,8
4/6/2001,AGARTALA,Potato,8
6/6/2001,AGARTALA,Potato,8
7/6/2001,AGARTALA,Potato,8
8/6/2001,AGARTALA,Potato,8
11/6/2001,AGARTALA,Potato,8
12/6/2001,AGARTALA,Potato,7.5
13-06-2001,AGARTALA,Potato,7.5
14-06-2001,AGARTALA,Potato,7.5
15-06-2001,AGARTALA,Potato,7.5
18-06-2001,AGARTALA,Potato,8
19-06-2001,AGARTALA,Potato,8
20-06-2001,AGARTALA,Potato,8
21-06-2001,AGARTALA,Potato,8
22-06-2001,AGARTALA,Potato,8
25-06-2001,AGARTALA,Potato,8
26-06-2001,AGARTALA,Potato,8
27-06-2001,AGARTALA,Potato,8
28-06-2001,AGARTALA,Potato,8
29-06-2001,AGARTALA,Potato,8
2/7/2001,AGARTALA,Potato,8
3/7/2001,AGARTALA,Potato,8
4/7/2001,AGARTALA,Potato,8
5/7/2001,AGARTALA,Potato,8
6/7/2001,AGARTALA,Potato,8
9/7/2001,AGARTALA,Potato,8
10/7/2001,AGARTALA,Potato,8
11/7/2001,AGARTALA,Potato,8
12/7/2001,AGARTALA,Potato,8
13-07-2001,AGARTALA,Potato,8
16-07-2001,AGARTALA,Potato,8
17-07-2001,AGARTALA,Potato,8
18-07-2001,AGARTALA,Potato,8
19-07-2001,AGARTALA,Potato,8
20-07-2001,AGARTALA,Potato,8
23-07-2001,AGARTALA,Potato,8
24-07-2001,AGARTALA,Potato,8
25-07-2001,AGARTALA,Potato,8
26-07-2001,AGARTALA,Potato,8
27-07-2001,AGARTALA,Potato,8
30-07-2001,AGARTALA,Potato,8
31-07-2001,AGARTALA,Potato,8
1/8/2001,AGARTALA,Potato,8
2/8/2001,AGARTALA,Potato,8
3/8/2001,AGARTALA,Potato,8
6/8/2001,AGARTALA,Potato,8
7/8/2001,AGARTALA,Potato,8
8/8/2001,AGARTALA,Potato,8
9/8/2001,AGARTALA,Potato,8
10/8/2001,AGARTALA,Potato,8
13-08-2001,AGARTALA,Potato,8
14-08-2001,AGARTALA,Potato,8
16-08-2001,AGARTALA,Potato,8
17-08-2001,AGARTALA,Potato,8
20-08-2001,AGARTALA,Potato,8
21-08-2001,AGARTALA,Potato,8
22-08-2001,AGARTALA,Potato,8
23-08-2001,AGARTALA,Potato,8
24-08-2001,AGARTALA,Potato,8
27-08-2001,AGARTALA,Potato,8
28-08-2001,AGARTALA,Potato,8
29-08-2001,AGARTALA,Potato,8
30-08-2001,AGARTALA,Potato,8
31-08-2001,AGARTALA,Potato,8
3/9/2001,AGARTALA,Potato,8
4/9/2001,AGARTALA,Potato,8
5/9/2001,AGARTALA,Potato,8
6/9/2001,AGARTALA,Potato,8
7/9/2001,AGARTALA,Potato,8
10/9/2001,AGARTALA,Potato,8
11/9/2001,AGARTALA,Potato,8
12/9/2001,AGARTALA,Potato,8
13-09-2001,AGARTALA,Potato,8
14-09-2001,AGARTALA,Potato,8
17-09-2001,AGARTALA,Potato,8
18-09-2001,AGARTALA,Potato,8
19-09-2001,AGARTALA,Potato,8
20-09-2001,AGARTALA,Potato,8
21-09-2001,AGARTALA,Potato,8
24-09-2001,AGARTALA,Potato,8
25-09-2001,AGARTALA,Potato,8
26-09-2001,AGARTALA,Potato,8
27-09-2001,AGARTALA,Potato,8
28-09-2001,AGARTALA,Potato,8
1/10/2001,AGARTALA,Potato,8
3/10/2001,AGARTALA,Potato,8
4/10/2001,AGARTALA,Potato,8
5/10/2001,AGARTALA,Potato,9
8/10/2001,AGARTALA,Potato,9
9/10/2001,AGARTALA,Potato,9
10/10/2001,AGARTALA,Potato,9
11/10/2001,AGARTALA,Potato,9
12/10/2001,AGARTALA,Potato,9
15-10-2001,AGARTALA,Potato,9
16-10-2001,AGARTALA,Potato,9
17-10-2001,AGARTALA,Potato,9
18-10-2001,AGARTALA,Potato,9
19-10-2001,AGARTALA,Potato,9
22-10-2001,AGARTALA,Potato,9
23-10-2001,AGARTALA,Potato,9
25-10-2001,AGARTALA,Potato,9
29-10-2001,AGARTALA,Potato,9
30-10-2001,AGARTALA,Potato,9
31-10-2001,AGARTALA,Potato,9
1/11/2001,AGARTALA,Potato,9
2/11/2001,AGARTALA,Potato,9
5/11/2001,AGARTALA,Potato,11
6/11/2001,AGARTALA,Potato,11
7/11/2001,AGARTALA,Potato,11
8/11/2001,AGARTALA,Potato,11
9/11/2001,AGARTALA,Potato,11
12/11/2001,AGARTALA,Potato,11
13-11-2001,AGARTALA,Potato,11
15-11-2001,AGARTALA,Potato,11
16-11-2001,AGARTALA,Potato,11
19-11-2001,AGARTALA,Potato,11
20-11-2001,AGARTALA,Potato,11
21-11-2001,AGARTALA,Potato,11
22-11-2001,AGARTALA,Potato,11
23-11-2001,AGARTALA,Potato,10
26-11-2001,AGARTALA,Potato,10
27-11-2001,AGARTALA,Potato,10
28-11-2001,AGARTALA,Potato,10
29-11-2001,AGARTALA,Potato,10
3/12/2001,AGARTALA,Potato,10
4/12/2001,AGARTALA,Potato,10
5/12/2001,AGARTALA,Potato,8
6/12/2001,AGARTALA,Potato,9
7/12/2001,AGARTALA,Potato,9
10/12/2001,AGARTALA,Potato,9
11/12/2001,AGARTALA,Potato,9
12/12/2001,AGARTALA,Potato,8
13-12-2001,AGARTALA,Potato,8
14-12-2001,AGARTALA,Potato,8
18-12-2001,AGARTALA,Potato,8
19-12-2001,AGARTALA,Potato,10
20-12-2001,AGARTALA,Potato,10
21-12-2001,AGARTALA,Potato,10
24-12-2001,AGARTALA,Potato,10
26-12-2001,AGARTALA,Potato,7
27-12-2001,AGARTALA,Potato,7
28-12-2001,AGARTALA,Potato,7
31-12-2001,AGARTALA,Potato,7
1/1/2002,AGARTALA,Potato,7
2/1/2002,AGARTALA,Potato,7
3/1/2002,AGARTALA,Potato,7
4/1/2002,AGARTALA,Potato,7
7/1/2002,AGARTALA,Potato,8
8/1/2002,AGARTALA,Potato,8
9/1/2002,AGARTALA,Potato,8
10/1/2002,AGARTALA,Potato,8
11/1/2002,AGARTALA,Potato,8
14-01-2002,AGARTALA,Potato,8
15-01-2002,AGARTALA,Potato,8
16-01-2002,AGARTALA,Potato,8
17-01-2002,AGARTALA,Potato,8
18-01-2002,AGARTALA,Potato,7
21-01-2002,AGARTALA,Potato,7
22-01-2002,AGARTALA,Potato,7
23-01-2002,AGARTALA,Potato,7
24-01-2002,AGARTALA,Potato,7
25-01-2002,AGARTALA,Potato,6
28-01-2002,AGARTALA,Potato,5.5
29-01-2002,AGARTALA,Potato,5.5
30-01-2002,AGARTALA,Potato,5.5
31-01-2002,AGARTALA,Potato,5.5
1/2/2002,AGARTALA,Potato,5.5
4/2/2002,AGARTALA,Potato,5.5
5/2/2002,AGARTALA,Potato,5.5
6/2/2002,AGARTALA,Potato,7
7/2/2002,AGARTALA,Potato,7
8/2/2002,AGARTALA,Potato,7
11/2/2002,AGARTALA,Potato,7
12/2/2002,AGARTALA,Potato,7
13-02-2002,AGARTALA,Potato,7
14-02-2002,AGARTALA,Potato,6
15-02-2002,AGARTALA,Potato,6
18-02-2002,AGARTALA,Potato,6
19-02-2002,AGARTALA,Potato,6
20-02-2002,AGARTALA,Potato,6
21-02-2002,AGARTALA,Potato,5
22-02-2002,AGARTALA,Potato,5
25-02-2002,AGARTALA,Potato,5
26-02-2002,AGARTALA,Potato,5
27-02-2002,AGARTALA,Potato,5
28-02-2002,AGARTALA,Potato,5
1/3/2002,AGARTALA,Potato,5
4/3/2002,AGARTALA,Potato,5
5/3/2002,AGARTALA,Potato,5
6/3/2002,AGARTALA,Potato,5
7/3/2002,AGARTALA,Potato,5
8/3/2002,AGARTALA,Potato,5
11/3/2002,AGARTALA,Potato,5
13-03-2002,AGARTALA,Potato,5
14-03-2002,AGARTALA,Potato,5.5
15-03-2002,AGARTALA,Potato,5.5
18-03-2002,AGARTALA,Potato,5.5
19-03-2002,AGARTALA,Potato,5.5
20-03-2002,AGARTALA,Potato,5.5
21-03-2002,AGARTALA,Potato,5.5
22-03-2002,AGARTALA,Potato,5.5
26-03-2002,AGARTALA,Potato,5.5
27-03-2002,AGARTALA,Potato,6
28-03-2002,AGARTALA,Potato,6
1/4/2002,AGARTALA,Potato,6
2/4/2002,AGARTALA,Potato,6
3/4/2002,AGARTALA,Potato,6
4/4/2002,AGARTALA,Potato,6
5/4/2002,AGARTALA,Potato,6
8/4/2002,AGARTALA,Potato,6
9/4/2002,AGARTALA,Potato,6
10/4/2002,AGARTALA,Potato,6
11/4/2002,AGARTALA,Potato,6
12/4/2002,AGARTALA,Potato,6
15-04-2002,AGARTALA,Potato,7
16-04-2002,AGARTALA,Potato,7
17-04-2002,AGARTALA,Potato,7
18-04-2002,AGARTALA,Potato,7
19-04-2002,AGARTALA,Potato,10
22-04-2002,AGARTALA,Potato,10
23-04-2002,AGARTALA,Potato,10
24-04-2002,AGARTALA,Potato,10
26-04-2002,AGARTALA,Potato,10
29-04-2002,AGARTALA,Potato,10
30-04-2002,AGARTALA,Potato,10
1/5/2002,AGARTALA,Potato,10
2/5/2002,AGARTALA,Potato,10
3/5/2002,AGARTALA,Potato,10
6/5/2002,AGARTALA,Potato,10
7/5/2002,AGARTALA,Potato,10
8/5/2002,AGARTALA,Potato,10
9/5/2002,AGARTALA,Potato,10
10/5/2002,AGARTALA,Potato,10
13-05-2002,AGARTALA,Potato,10
14-05-2002,AGARTALA,Potato,10
15-05-2002,AGARTALA,Potato,10
16-05-2002,AGARTALA,Potato,10
17-05-2002,AGARTALA,Potato,10
20-05-2002,AGARTALA,Potato,10
21-05-2002,AGARTALA,Potato,10
22-05-2002,AGARTALA,Potato,10
23-05-2002,AGARTALA,Potato,10
24-05-2002,AGARTALA,Potato,10
27-05-2002,AGARTALA,Potato,10
28-05-2002,AGARTALA,Potato,9
29-05-2002,AGARTALA,Potato,9
30-05-2002,AGARTALA,Potato,9
31-05-2002,AGARTALA,Potato,9
3/6/2002,AGARTALA,Potato,9
4/6/2002,AGARTALA,Potato,9
5/6/2002,AGARTALA,Potato,9
6/6/2002,AGARTALA,Potato,9
7/6/2002,AGARTALA,Potato,9
10/6/2002,AGARTALA,Potato,9
11/6/2002,AGARTALA,Potato,9
12/6/2002,AGARTALA,Potato,9
13-06-2002,AGARTALA,Potato,9
14-06-2002,AGARTALA,Potato,9
17-06-2002,AGARTALA,Potato,9
18-06-2002,AGARTALA,Potato,9
19-06-2002,AGARTALA,Potato,9
20-06-2002,AGARTALA,Potato,11
21-06-2002,AGARTALA,Potato,11
24-06-2002,AGARTALA,Potato,11
25-06-2002,AGARTALA,Potato,11
26-06-2002,AGARTALA,Potato,11
27-06-2002,AGARTALA,Potato,9
28-06-2002,AGARTALA,Potato,9
1/7/2002,AGARTALA,Potato,9
2/7/2002,AGARTALA,Potato,9
3/7/2002,AGARTALA,Potato,9
4/7/2002,AGARTALA,Potato,9
5/7/2002,AGARTALA,Potato,9
8/7/2002,AGARTALA,Potato,9
9/7/2002,AGARTALA,Potato,9
10/7/2002,AGARTALA,Potato,12
11/7/2002,AGARTALA,Potato,12
12/7/2002,AGARTALA,Potato,12
15-07-2002,AGARTALA,Potato,12
16-07-2002,AGARTALA,Potato,12
17-07-2002,AGARTALA,Potato,12
18-07-2002,AGARTALA,Potato,12
19-07-2002,AGARTALA,Potato,12
22-07-2002,AGARTALA,Potato,12
23-07-2002,AGARTALA,Potato,12
24-07-2002,AGARTALA,Potato,12
25-07-2002,AGARTALA,Potato,12
26-07-2002,AGARTALA,Potato,12
29-07-2002,AGARTALA,Potato,12
30-07-2002,AGARTALA,Potato,12
31-07-2002,AGARTALA,Potato,12
1/8/2002,AGARTALA,Potato,12
2/8/2002,AGARTALA,Potato,12
5/8/2002,AGARTALA,Potato,12
6/8/2002,AGARTALA,Potato,12
7/8/2002,AGARTALA,Potato,12
8/8/2002,AGARTALA,Potato,12
9/8/2002,AGARTALA,Potato,12
12/8/2002,AGARTALA,Potato,12
13-08-2002,AGARTALA,Potato,10
14-08-2002,AGARTALA,Potato,10
16-08-2002,AGARTALA,Potato,11
19-08-2002,AGARTALA,Potato,11
20-08-2002,AGARTALA,Potato,12
21-08-2002,AGARTALA,Potato,12
22-08-2002,AGARTALA,Potato,12
23-08-2002,AGARTALA,Potato,12
26-08-2002,AGARTALA,Potato,12
27-08-2002,AGARTALA,Potato,12
28-08-2002,AGARTALA,Potato,12
29-08-2002,AGARTALA,Potato,12
2/9/2002,AGARTALA,Potato,13
3/9/2002,AGARTALA,Potato,13
4/9/2002,AGARTALA,Potato,13
5/9/2002,AGARTALA,Potato,13
6/9/2002,AGARTALA,Potato,13
9/9/2002,AGARTALA,Potato,13
10/9/2002,AGARTALA,Potato,13
11/9/2002,AGARTALA,Potato,13
12/9/2002,AGARTALA,Potato,13
13-09-2002,AGARTALA,Potato,13
16-09-2002,AGARTALA,Potato,13
17-09-2002,AGARTALA,Potato,13
18-09-2002,AGARTALA,Potato,13
19-09-2002,AGARTALA,Potato,13
20-09-2002,AGARTALA,Potato,13
23-09-2002,AGARTALA,Potato,12
24-09-2002,AGARTALA,Potato,12
25-09-2002,AGARTALA,Potato,12
26-09-2002,AGARTALA,Potato,11
27-09-2002,AGARTALA,Potato,11
30-09-2002,AGARTALA,Potato,11
1/10/2002,AGARTALA,Potato,11
3/10/2002,AGARTALA,Potato,11
4/10/2002,AGARTALA,Potato,11
7/10/2002,AGARTALA,Potato,11
8/10/2002,AGARTALA,Potato,11
9/10/2002,AGARTALA,Potato,11
10/10/2002,AGARTALA,Potato,11
11/10/2002,AGARTALA,Potato,11
16-10-2002,AGARTALA,Potato,11
17-10-2002,AGARTALA,Potato,11
18-10-2002,AGARTALA,Potato,11
21-10-2002,AGARTALA,Potato,11
22-10-2002,AGARTALA,Potato,11
23-10-2002,AGARTALA,Potato,11
24-10-2002,AGARTALA,Potato,11
25-10-2002,AGARTALA,Potato,11
28-10-2002,AGARTALA,Potato,11
29-10-2002,AGARTALA,Potato,11
30-10-2002,AGARTALA,Potato,11
31-10-2002,AGARTALA,Potato,11
1/11/2002,AGARTALA,Potato,11
5/11/2002,AGARTALA,Potato,11
6/11/2002,AGARTALA,Potato,11
7/11/2002,AGARTALA,Potato,11
8/11/2002,AGARTALA,Potato,11
11/11/2002,AGARTALA,Potato,11
12/11/2002,AGARTALA,Potato,11
13-11-2002,AGARTALA,Potato,11
14-11-2002,AGARTALA,Potato,11
15-11-2002,AGARTALA,Potato,11
18-11-2002,AGARTALA,Potato,11
20-11-2002,AGARTALA,Potato,11
21-11-2002,AGARTALA,Potato,11
22-11-2002,AGARTALA,Potato,11
25-11-2002,AGARTALA,Potato,11
26-11-2002,AGARTALA,Potato,11
27-11-2002,AGARTALA,Potato,11
28-11-2002,AGARTALA,Potato,11
29-11-2002,AGARTALA,Potato,10
2/12/2002,AGARTALA,Potato,10
3/12/2002,AGARTALA,Potato,9
4/12/2002,AGARTALA,Potato,9
5/12/2002,AGARTALA,Potato,10
9/12/2002,AGARTALA,Potato,10
10/12/2002,AGARTALA,Potato,10
11/12/2002,AGARTALA,Potato,10
12/12/2002,AGARTALA,Potato,9
13-12-2002,AGARTALA,Potato,9
16-12-2002,AGARTALA,Potato,9
17-12-2002,AGARTALA,Potato,9
18-12-2002,AGARTALA,Potato,9
19-12-2002,AGARTALA,Potato,8
20-12-2002,AGARTALA,Potato,8
23-12-2002,AGARTALA,Potato,8
24-12-2002,AGARTALA,Potato,8
26-12-2002,AGARTALA,Potato,8
27-12-2002,AGARTALA,Potato,8
30-12-2002,AGARTALA,Potato,8
31-12-2002,AGARTALA,Potato,8
1/1/2003,AGARTALA,Potato,8
2/1/2003,AGARTALA,Potato,8
3/1/2003,AGARTALA,Potato,8
6/1/2003,AGARTALA,Potato,8
7/1/2003,AGARTALA,Potato,6
8/1/2003,AGARTALA,Potato,6
9/1/2003,AGARTALA,Potato,7
10/1/2003,AGARTALA,Potato,7
13-01-2003,AGARTALA,Potato,6
14-01-2003,AGARTALA,Potato,6
15-01-2003,AGARTALA,Potato,6
16-01-2003,AGARTALA,Potato,6
17-01-2003,AGARTALA,Potato,6
20-01-2003,AGARTALA,Potato,7
21-01-2003,AGARTALA,Potato,7
22-01-2003,AGARTALA,Potato,7
23-01-2003,AGARTALA,Potato,7
24-01-2003,AGARTALA,Potato,7
27-01-2003,AGARTALA,Potato,7
28-01-2003,AGARTALA,Potato,7
29-01-2003,AGARTALA,Potato,7
30-01-2003,AGARTALA,Potato,7
31-01-2003,AGARTALA,Potato,7
3/2/2003,AGARTALA,Potato,7
4/2/2003,AGARTALA,Potato,7
5/2/2003,AGARTALA,Potato,7
6/2/2003,AGARTALA,Potato,7
7/2/2003,AGARTALA,Potato,7
10/2/2003,AGARTALA,Potato,7
11/2/2003,AGARTALA,Potato,7
13-02-2003,AGARTALA,Potato,7
14-02-2003,AGARTALA,Potato,7
17-02-2003,AGARTALA,Potato,7
18-02-2003,AGARTALA,Potato,7
19-02-2003,AGARTALA,Potato,7
20-02-2003,AGARTALA,Potato,7
21-02-2003,AGARTALA,Potato,7
24-02-2003,AGARTALA,Potato,7
25-02-2003,AGARTALA,Potato,7
26-02-2003,AGARTALA,Potato,11
27-02-2003,AGARTALA,Potato,11
28-02-2003,AGARTALA,Potato,11
3/3/2003,AGARTALA,Potato,7
4/3/2003,AGARTALA,Potato,7
5/3/2003,AGARTALA,Potato,7
6/3/2003,AGARTALA,Potato,7
7/3/2003,AGARTALA,Potato,7
10/3/2003,AGARTALA,Potato,7
11/3/2003,AGARTALA,Potato,7
12/3/2003,AGARTALA,Potato,7
13-03-2003,AGARTALA,Potato,7
17-03-2003,AGARTALA,Potato,6.5
18-03-2003,AGARTALA,Potato,6.5
20-03-2003,AGARTALA,Potato,6.5
21-03-2003,AGARTALA,Potato,7
24-03-2003,AGARTALA,Potato,7
25-03-2003,AGARTALA,Potato,7
26-03-2003,AGARTALA,Potato,7
27-03-2003,AGARTALA,Potato,7
28-03-2003,AGARTALA,Potato,7
31-03-2003,AGARTALA,Potato,7
1/4/2003,AGARTALA,Potato,7
2/4/2003,AGARTALA,Potato,7
3/4/2003,AGARTALA,Potato,7
4/4/2003,AGARTALA,Potato,7
7/4/2003,AGARTALA,Potato,7
8/4/2003,AGARTALA,Potato,7
9/4/2003,AGARTALA,Potato,7
10/4/2003,AGARTALA,Potato,7
16-04-2003,AGARTALA,Potato,7
17-04-2003,AGARTALA,Potato,7
21-04-2003,AGARTALA,Potato,7
22-04-2003,AGARTALA,Potato,7
23-04-2003,AGARTALA,Potato,7
24-04-2003,AGARTALA,Potato,9
25-04-2003,AGARTALA,Potato,9
28-04-2003,AGARTALA,Potato,9
29-04-2003,AGARTALA,Potato,9
30-04-2003,AGARTALA,Potato,9
1/5/2003,AGARTALA,Potato,9
2/5/2003,AGARTALA,Potato,9
5/5/2003,AGARTALA,Potato,7
6/5/2003,AGARTALA,Potato,7
7/5/2003,AGARTALA,Potato,7
8/5/2003,AGARTALA,Potato,7
9/5/2003,AGARTALA,Potato,7
12/5/2003,AGARTALA,Potato,7
13-05-2003,AGARTALA,Potato,7
14-05-2003,AGARTALA,Potato,7
19-05-2003,AGARTALA,Potato,7
20-05-2003,AGARTALA,Potato,7
21-05-2003,AGARTALA,Potato,7
22-05-2003,AGARTALA,Potato,7
23-05-2003,AGARTALA,Potato,7
